Profile_Id,Profile_Name,Profile_Link,Designation
1266,Fraser MacLellan,https://pureportal.coventry.ac.uk/en/persons/fraser-maclellan/publications/,False
1267,Marion MacLellan,https://pureportal.coventry.ac.uk/en/persons/marion-maclellan/publications/,EEC Visiting Lecturer
1268,Stuart MacLennan,https://pureportal.coventry.ac.uk/en/persons/stuart-maclennan/publications/,Curriculum Lead Associate Professor - Academic
1269,Katy MacSwiney,https://pureportal.coventry.ac.uk/en/persons/katy-macswiney/publications/,Academic Marking Assistant
1270,Helen Maddock,https://pureportal.coventry.ac.uk/en/persons/helen-maddock/publications/,Director of Research and Enterprise (Clinical Diagnostics and Health Science)
1271,Ibrahim Magara,https://pureportal.coventry.ac.uk/en/persons/ibrahim-magara/publications/,Postdoctoral Research Fellow
1272,Paul Magee,https://pureportal.coventry.ac.uk/en/persons/paul-magee/publications/,Design Manager
1273,Ahmed Mahmed,https://pureportal.coventry.ac.uk/en/persons/ahmed-mahmed/publications/,False
1274,Abdulrahman Mahmoud,https://pureportal.coventry.ac.uk/en/persons/abdulrahman-mahmoud-2/publications/,Lecturer in Business Analytics
1275,Vanessa Nontsikelelo Majiza,https://pureportal.coventry.ac.uk/en/persons/vanessa-nontsikelelo-majiza/publications/,False
1276,Annesha Makhal,https://pureportal.coventry.ac.uk/en/persons/annesha-makhal/publications/,Lecturer in Marketing and Advertising
1277,Mina Makin,https://pureportal.coventry.ac.uk/en/persons/mina-makin/publications/,False
1278,James Malcolm,https://pureportal.coventry.ac.uk/en/persons/james-malcolm/publications/,Assistant Professor Research
1279,Pauline Maleyrie,https://pureportal.coventry.ac.uk/en/persons/pauline-maleyrie/publications/,Assistant Lecturer
1280,Marcus Maloney,https://pureportal.coventry.ac.uk/en/persons/marcus-maloney/publications/,Assistant Professor (Research)
1281,Arun Mambazhasseri Divakaran,https://pureportal.coventry.ac.uk/en/persons/arun-mambazhasseri-divakaran/publications/,False
1282,Sergio Mamede,https://pureportal.coventry.ac.uk/en/persons/sergio-mamede/publications/,Assistant Lecturer in Supply Chain Management & Logistics
1283,Andy Manapany,https://pureportal.coventry.ac.uk/en/persons/andy-manapany/publications/,False
1284,Alessia Mangiavillano,https://pureportal.coventry.ac.uk/en/persons/alessia-mangiavillano/publications/,False
1285,Kaddijatou Manneh,https://pureportal.coventry.ac.uk/en/persons/kaddijatou-manneh-2/publications/,Lecturer in Enterprise and Entrepreneurship
1286,Brandon Manning,https://pureportal.coventry.ac.uk/en/persons/brandon-manning/publications/,Lecturer in Physiotherapy
1287,Mohammad Manoochehri,https://pureportal.coventry.ac.uk/en/persons/mohammad-manoochehri/publications/,False
1288,Nushra Mansuri,https://pureportal.coventry.ac.uk/en/persons/nushra-mansuri/publications/,Assistant Professor Academic
1289,Francesca Mantia-Conaty,https://pureportal.coventry.ac.uk/en/persons/francesca-mantia-conaty/publications/,Assistant Professor (Academic)
1290,Shahryar Manzoor,https://pureportal.coventry.ac.uk/en/persons/shahryar-manzoor/publications/,False
1291,Lefeer Muhamed Marakkarackayil,https://pureportal.coventry.ac.uk/en/persons/lefeer-muhamed-marakkarackayil/publications/,False
1292,Efrider Fifi Maramwidze,https://pureportal.coventry.ac.uk/en/persons/efrider-fifi-maramwidze/publications/,Lecturer in International Business
1293,Donatella Maraschin,https://pureportal.coventry.ac.uk/en/persons/donatella-maraschin/publications/,Assistant Professor (Academic) in Media and Communications
1294,Ksenija Maravic da Silva,https://pureportal.coventry.ac.uk/en/persons/ksenija-maravic-da-silva/publications/,Assistant Professor (Research)
1295,Denis Robert Marchant,https://pureportal.coventry.ac.uk/en/persons/denis-robert-marchant/publications/,False
1296,Lucy Marcovitch,https://pureportal.coventry.ac.uk/en/persons/lucy-marcovitch/publications/,"Lecturer in Childhood, Youth and Education"
1297,Magdalena Marczak,https://pureportal.coventry.ac.uk/en/persons/magdalena-marczak/publications/,Lecturer in Clinical Psychology
1298,Ainul Mardiah,https://pureportal.coventry.ac.uk/en/persons/ainul-mardiah/publications/,False
1299,Adriana Marin,https://pureportal.coventry.ac.uk/en/persons/adriana-marin/publications/,"7011HUM (2), 7017HUM, 7019HUM, Academic Marking Assistant"
1300,Natasha Marin,https://pureportal.coventry.ac.uk/en/persons/natasha-marin/publications/,Assistant Professor Academic
1301,Kristina Marintseva,https://pureportal.coventry.ac.uk/en/persons/kristina-marintseva/publications/,Assistant Professor Academic
1302,Gabriel Marin Vandenbroucke,https://pureportal.coventry.ac.uk/en/persons/gabriel-marin-vandenbroucke-3/publications/,FBL : PGR - Module Leader for A165MKT - Presentation Skills - 2223T2B
1303,Hilary Marsh,https://pureportal.coventry.ac.uk/en/persons/hilary-marsh/publications/,Associate Lecturer in Law
1304,Kate Marsh,https://pureportal.coventry.ac.uk/en/persons/kate-marsh/publications/,Assistant Professor (Research)
1305,Hannah Marshall,https://pureportal.coventry.ac.uk/en/persons/hannah-marshall/publications/,KTP Associate - Human Applied Physiologist
1306,Ian Marshall,https://pureportal.coventry.ac.uk/en/persons/ian-marshall/publications/,Deputy-Vice-Chancellor and Chief Operating Officer
1307,Joanne Marshall,https://pureportal.coventry.ac.uk/en/persons/joanne-marshall/publications/,Assistant Lecturer in Occupational Therapy
1308,Leeann Marshall,https://pureportal.coventry.ac.uk/en/persons/leeann-marshall/publications/,False
1309,Vlad Marsic,https://pureportal.coventry.ac.uk/en/persons/vlad-marsic/publications/,Research Fellow
1310,Christopher Martin,https://pureportal.coventry.ac.uk/en/persons/christopher-martin/publications/,Academic Marking Assistant
1311,Karen Martin,https://pureportal.coventry.ac.uk/en/persons/karen-martin/publications/,VCO Governor
1312,Paul Martin,https://pureportal.coventry.ac.uk/en/persons/paul-martin/publications/,Professor of Practice - Protective Security Strategy
1313,Shaniece Martin,https://pureportal.coventry.ac.uk/en/persons/shaniece-martin-2/publications/,False
1314,Alysia Martindale,https://pureportal.coventry.ac.uk/en/persons/alysia-martindale/publications/,False
1315,Ricardo Martins,https://pureportal.coventry.ac.uk/en/persons/ricardo-martins/publications/,Postdoctoral Research Fellow
1316,Amber Martin-Woodhead,https://pureportal.coventry.ac.uk/en/persons/amber-martin-woodhead/publications/,Assistant Professor Academic
1317,Giacomo Demetrio Masone,https://pureportal.coventry.ac.uk/en/persons/giacomo-demetrio-masone/publications/,Research Assistant
1318,Alex Masters,https://pureportal.coventry.ac.uk/en/persons/alex-masters/publications/,Research Assistant
1319,Ernesto Mastrocinque,https://pureportal.coventry.ac.uk/en/persons/ernesto-mastrocinque/publications/,Assistant Professor (Academic)
1320,Mahmoud Masud,https://pureportal.coventry.ac.uk/en/persons/mahmoud-masud/publications/,Assistant Professor (Academic)
1321,Elaine Matchett,https://pureportal.coventry.ac.uk/en/persons/elaine-matchett/publications/,Assistant Professor (Academic)
1322,Nat Matchett,https://pureportal.coventry.ac.uk/en/persons/nat-matchett/publications/,Assistant Professor Academic
1323,Ranveer Matharu,https://pureportal.coventry.ac.uk/en/persons/ranveer-matharu/publications/,Research Fellow
1324,Kalyan Bhakta Mathema,https://pureportal.coventry.ac.uk/en/persons/kalyan-bhakta-mathema/publications/,False
1325,Monisha Mathew,https://pureportal.coventry.ac.uk/en/persons/monisha-mathew/publications/,Lecturer in Adult Nursing
1326,Rachel Matthews,https://pureportal.coventry.ac.uk/en/persons/rachel-matthews/publications/,False
1327,Chris Maughan,https://pureportal.coventry.ac.uk/en/persons/chris-maughan/publications/,Assistant Professor Research
1328,Lola Maury,https://pureportal.coventry.ac.uk/en/persons/lola-maury/publications/,False
1329,Mokuba Mave,https://pureportal.coventry.ac.uk/en/persons/mokuba-mave/publications/,False
1330,Louiza Mavrovounioti,https://pureportal.coventry.ac.uk/en/persons/louiza-mavrovounioti/publications/,False
1331,Achille Mawhassa,https://pureportal.coventry.ac.uk/en/persons/achille-mawhassa/publications/,FBL Seminar Tutor/Lecturer
1332,Simon May,https://pureportal.coventry.ac.uk/en/persons/simon-may/publications/,Lecturer in International Relations
1333,Eno Maycock,https://pureportal.coventry.ac.uk/en/persons/eno-maycock/publications/,Curriculum Lead Associate Professor - Academic
1334,Catherine Mazhandu,https://pureportal.coventry.ac.uk/en/persons/catherine-mazhandu/publications/,False
1335,Sheraz Mazhar,https://pureportal.coventry.ac.uk/en/persons/sheraz-mazhar/publications/,False
1336,Chidabwiso Mazyopa,https://pureportal.coventry.ac.uk/en/persons/chidabwiso-mazyopa/publications/,"Project Supervisor (2), Project Supervisor"
1337,Georgina McAllister,https://pureportal.coventry.ac.uk/en/persons/george-mcallister/publications/,Assistant Professor Stabilisation Agriculture
1338,Robert McCabe,https://pureportal.coventry.ac.uk/en/persons/robert-mccabe/publications/,Assistant Professor Research
1339,Sean McCartan,https://pureportal.coventry.ac.uk/en/persons/sean-mccartan/publications/,Assistant Professor Academic
1340,Jules McCarthy,https://pureportal.coventry.ac.uk/en/persons/jules-mccarthy/publications/,Project Supervisor
1341,Luthais McCash,https://pureportal.coventry.ac.uk/en/persons/luthais-mccash/publications/,False
1342,Philip McCosker,https://pureportal.coventry.ac.uk/en/persons/philip-mccosker/publications/,Associate Head of School - Quality and Accreditation
1343,Lynsey McCulloch,https://pureportal.coventry.ac.uk/en/persons/lynsey-mcculloch/publications/,PHD Research Supervisor
1344,Jessica McElhone,https://pureportal.coventry.ac.uk/en/persons/jessica-mcelhone/publications/,Lecturer in Criminology
1345,Marisa McGlinchey,https://pureportal.coventry.ac.uk/en/persons/marisa-mcglinchey/publications/,Assistant Professor Research
1346,Danny McGough,https://pureportal.coventry.ac.uk/en/persons/danny-mcgough/publications/,Assistant Professor Academic
1347,Gordon McGregor,https://pureportal.coventry.ac.uk/en/persons/gordon-mcgregor/publications/,Associate Professor - Clinical Exercise Physiology
1348,Colin Mcgurk,https://pureportal.coventry.ac.uk/en/persons/colin-mcgurk/publications/,False
1349,David McIlhatton,https://pureportal.coventry.ac.uk/en/persons/david-mcilhatton/publications/,False
1350,Patrick McKinney,https://pureportal.coventry.ac.uk/en/persons/patrick-mckinney/publications/,"7047AAD, 7024AAD, 7022AAD"
1351,Stephen McLoughlin,https://pureportal.coventry.ac.uk/en/persons/stephen-mcloughlin/publications/,Assistant Professor Research
1352,Sam McMaster,https://pureportal.coventry.ac.uk/en/persons/sam-mcmaster/publications/,Materials Scientist KTP Associate
1353,Hope Mcmellon,https://pureportal.coventry.ac.uk/en/persons/hope-mcmellon/publications/,"Assistant Professor (Academic) in Learning Disabilities, Assistant Professor Mental Health Nursing"
1354,Jennifer McNally,https://pureportal.coventry.ac.uk/en/persons/jennifer-mcnally/publications/,Assistant Lecturer - Research Capability and Development
1355,George McNamee,https://pureportal.coventry.ac.uk/en/persons/george-mcnamee/publications/,Associate Lecturer in Physiotherapy
1356,Stephanie Eilish McPherson-Brown,https://pureportal.coventry.ac.uk/en/persons/stephanie-eilish-mcpherson-brown/publications/,False
1357,Brian McShane,https://pureportal.coventry.ac.uk/en/persons/brian-mcshane/publications/,Assistant Professor Academic
1358,George McSharry,https://pureportal.coventry.ac.uk/en/persons/george-mcsharry/publications/,Lecturer Operating Department Practitioner
1359,Mitchell McTough,https://pureportal.coventry.ac.uk/en/persons/mitchell-mctough/publications/,False
1360,David McWilliams,https://pureportal.coventry.ac.uk/en/persons/david-mcwilliams/publications/,False
1361,Tony Meacham,https://pureportal.coventry.ac.uk/en/persons/tony-meacham/publications/,Assistant Professor (Academic)
1362,Maureen Meadows,https://pureportal.coventry.ac.uk/en/persons/maureen-meadows/publications/,Professor of Strategy
1363,Katie Meah,https://pureportal.coventry.ac.uk/en/persons/katie-meah/publications/,Assistant Professor (Academic)
1364,Emma Meehan,https://pureportal.coventry.ac.uk/en/persons/emma-meehan/publications/,Associate Professor (Research)
1365,Ragavendran Meenakshisundaram,https://pureportal.coventry.ac.uk/en/persons/ragavendran-meenakshisundaram/publications/,Research Fellow
1366,Sarah Meenan,https://pureportal.coventry.ac.uk/en/persons/sarah-meenan/publications/,Academic Marking Assistant
1367,Devi Megawati,https://pureportal.coventry.ac.uk/en/persons/devi-megawati/publications/,False
1368,Mohamed Sami Mehiaoui,https://pureportal.coventry.ac.uk/en/persons/mohamed-sami-mehiaoui/publications/,False
1369,Ruchita Mehta,https://pureportal.coventry.ac.uk/en/persons/ruchita-mehta/publications/,False
1370,Lorena Mejuto Miranda,https://pureportal.coventry.ac.uk/en/persons/lorena-mejuto-miranda/publications/,Research Assistant
1371,David Mellor,https://pureportal.coventry.ac.uk/en/persons/david-mellor-2/publications/,False
1372,Patricia Melton,https://pureportal.coventry.ac.uk/en/persons/patricia-melton/publications/,False
1373,Namrata Mendis,https://pureportal.coventry.ac.uk/en/persons/namrata-mendis/publications/,Lecturer in Engineering Project Management
1374,Campbell Menzies,https://pureportal.coventry.ac.uk/en/persons/campbell-menzies/publications/,False
1375,Shaheen Merali,https://pureportal.coventry.ac.uk/en/persons/shaheen-merali/publications/,False
1376,Joanna Meredith,https://pureportal.coventry.ac.uk/en/persons/joanna-meredith/publications/,False
1377,Alessandro Merendino,https://pureportal.coventry.ac.uk/en/persons/alessandro-merendino/publications/,Assistant Professor Research
1378,Sarah Kate Merry,https://pureportal.coventry.ac.uk/en/persons/sarah-kate-merry/publications/,Research Fellow
1379,Alexandre Metreveli,https://pureportal.coventry.ac.uk/en/persons/alexandre-metreveli/publications/,Assistant Professor in Operations and Supply Chain Management
1380,Masele Mgombelo,https://pureportal.coventry.ac.uk/en/persons/masele-mgombelo/publications/,Project Supervisor
1381,Karolina Magdalena Mienska,https://pureportal.coventry.ac.uk/en/persons/karolina-magdalena-mienska/publications/,False
1382,Kelly Milburn,https://pureportal.coventry.ac.uk/en/persons/kelly-milburn/publications/,Project Supervisor
1383,Jessica Milgroom,https://pureportal.coventry.ac.uk/en/persons/jessica-milgroom/publications/,Associate Professor Research
1384,Iraida Miller,https://pureportal.coventry.ac.uk/en/persons/iraida-miller/publications/,Lecturer in Psychology
1385,Carl Mills,https://pureportal.coventry.ac.uk/en/persons/carl-mills/publications/,Assistant Professor Academic
1386,Richard Mills,https://pureportal.coventry.ac.uk/en/persons/richard-mills/publications/,Assistant Professor Academic
1387,Emzi Mills-Frater,https://pureportal.coventry.ac.uk/en/persons/emzi-mills-frater/publications/,False
1388,EJ Milne,https://pureportal.coventry.ac.uk/en/persons/ej-milne/publications/,Associate Professor Research
1389,James Milne,https://pureportal.coventry.ac.uk/en/persons/james-milne/publications/,Lecturer in Renewable Energy Management
1390,Yvonne Milton,https://pureportal.coventry.ac.uk/en/persons/yvonne-milton/publications/,Assistant Professor Academic
1391,Ian Minards,https://pureportal.coventry.ac.uk/en/persons/ian-minards/publications/,SUCE Colleague
1392,Dai Minghui,https://pureportal.coventry.ac.uk/en/persons/dai-minghui/publications/,FBL Visiting Professor
1393,Golly Minkah,https://pureportal.coventry.ac.uk/en/persons/golly-minkah/publications/,False
1394,Fozia Mir,https://pureportal.coventry.ac.uk/en/persons/fozia-mir/publications/,False
1395,Behnam Mirgol,https://pureportal.coventry.ac.uk/en/persons/behnam-mirgol/publications/,False
1396,Lucie Mirkova,https://pureportal.coventry.ac.uk/en/persons/lucie-mirkova/publications/,FAH PHD 2nd Supervisor
1397,Hiten Mistry,https://pureportal.coventry.ac.uk/en/persons/hiten-mistry/publications/,False
1398,Faye Mitchell,https://pureportal.coventry.ac.uk/en/persons/faye-mitchell/publications/,"Head of School - Computing, Electronics & Mathematics"
1399,Nhlanganiso Mlilo,https://pureportal.coventry.ac.uk/en/persons/mlilo-mlilo/publications/,False
1400,Matilda Mmegwa,https://pureportal.coventry.ac.uk/en/persons/matilda-mmegwa/publications/,False
1401,Clare Mobberley,https://pureportal.coventry.ac.uk/en/persons/clare-mobberley/publications/,Project Supervisor
1402,Nina Moeller,https://pureportal.coventry.ac.uk/en/persons/nina-moeller/publications/,Associate Professor Research
1403,Mia Mohac,https://pureportal.coventry.ac.uk/en/persons/mia-mohac/publications/,Assistant Lecturer in Games Technologies
1404,Zeina Samy Hamed Ibrahim Mohamed,https://pureportal.coventry.ac.uk/en/persons/zeina-samy-hamed-ibrahim-mohamed/publications/,False
1405,Mohamed Ahsan Mohamed Mafaz,https://pureportal.coventry.ac.uk/en/persons/mohamed-ahsan-mohamed-mafaz/publications/,False
1406,Zahra Mohammadnazari,https://pureportal.coventry.ac.uk/en/persons/zahra-mohammadnazari/publications/,Assistant Lecturer in Business Processes and Operations Management
1407,Fuseini Mohammed,https://pureportal.coventry.ac.uk/en/persons/fuseini-mohammed/publications/,Assistant Lecturer in Adult Nursing
1408,Kabiru Mohammed,https://pureportal.coventry.ac.uk/en/persons/kabiru-mohammed/publications/,Lecturer in Cyber Security
1409,Roza Mohammed,https://pureportal.coventry.ac.uk/en/persons/roza-mohammed/publications/,Lecturer in Business Management
1410,Seyashree Mohapatra,https://pureportal.coventry.ac.uk/en/persons/seyashree-mohapatra/publications/,False
1411,Mujahid Mohiuddin Babu,https://pureportal.coventry.ac.uk/en/persons/mujahid-mohiuddin-babu/publications/,Assistant Professor (Research)
1412,Rachael Molitor,https://pureportal.coventry.ac.uk/en/persons/rachael-molitor/publications/,Lecturer in Psychology
1413,Rachel Monaghan,https://pureportal.coventry.ac.uk/en/persons/rachel-monaghan/publications/,Professor of Peace and Conflict
1414,Joy Monkhouse,https://pureportal.coventry.ac.uk/en/persons/joy-monkhouse/publications/,Assistant Professor Academic
1415,Bontle Beauty Monnanyane,https://pureportal.coventry.ac.uk/en/persons/bontle-beauty-monnanyane/publications/,False
1416,Tamlyn Monson,https://pureportal.coventry.ac.uk/en/persons/tamlyn-monson/publications/,Research Fellow
1417,Azadeh Montazami,https://pureportal.coventry.ac.uk/en/persons/azadeh-montazami/publications/,False
1418,Louise Moody,https://pureportal.coventry.ac.uk/en/persons/louise-moody/publications/,Professor of Health Design and Human Factors
1419,Stacey Moon-Tracy,https://pureportal.coventry.ac.uk/en/persons/stacey-moon-tracy/publications/,False
1420,Fiona Moor,https://pureportal.coventry.ac.uk/en/persons/fiona-moor/publications/,Assistant Professor in Dietetics
1421,Samuel Moore,https://pureportal.coventry.ac.uk/en/persons/samuel-moore/publications/,Project Supervisor
1422,Sean Moore,https://pureportal.coventry.ac.uk/en/persons/sean-moore/publications/,FBL Tutor
1423,Anna Moorhouse,https://pureportal.coventry.ac.uk/en/persons/anna-moorhouse/publications/,Assistant Professor (Academic)
1424,Carlos Morgado Areia,https://pureportal.coventry.ac.uk/en/persons/carlos-morgado-areia/publications/,False
1425,Catherine Morgan,https://pureportal.coventry.ac.uk/en/persons/catherine-morgan/publications/,Curriculum Lead (Associate Professor - Academic)
1426,Katie Morgan,https://pureportal.coventry.ac.uk/en/persons/katie-morgan/publications/,Lecturer in Paramedic Science
1427,Mike Morgan,https://pureportal.coventry.ac.uk/en/persons/mike-morgan/publications/,Assistant Professor Academic
1428,Peter Morgan,https://pureportal.coventry.ac.uk/en/persons/peter-morgan/publications/,Curriculum Lead (Associate Professor - Academic)
1429,Richard Morgan,https://pureportal.coventry.ac.uk/en/persons/richard-morgan-2/publications/,Assistant Professor Academic
1430,Marina Morgani-Birchall,https://pureportal.coventry.ac.uk/en/persons/marina-morgani-birchall/publications/,Project Supervisor
1431,Luca Morini,https://pureportal.coventry.ac.uk/en/persons/luca-morini/publications/,Assistant Professor (Research)
1432,Igor Morozov,https://pureportal.coventry.ac.uk/en/persons/igor-morozov/publications/,Associate Professor (Research)
1433,Rhys Morris,https://pureportal.coventry.ac.uk/en/persons/rhys-morris/publications/,Lecturer
1434,Chas Morrison,https://pureportal.coventry.ac.uk/en/persons/chas-morrison/publications/,Assistant Professor Research
1435,Joe Morrissey,https://pureportal.coventry.ac.uk/en/persons/joe-morrissey/publications/,Lecturer in English Literature
1436,Tim Morse,https://pureportal.coventry.ac.uk/en/persons/tim-morse/publications/,Assistant Professor Academic
1437,Judith Mossman,https://pureportal.coventry.ac.uk/en/persons/judith-mossman/publications/,Pro-Vice-Chancellor - Faculty of Arts and Humanities
1438,Shervin Motamedi,https://pureportal.coventry.ac.uk/en/persons/shervin-motamedi/publications/,Assistant Professor (Academic)
1439,Mmatumisang Motsisi,https://pureportal.coventry.ac.uk/en/persons/mmatumisang-motsisi/publications/,False
1440,Leila Moueddene,https://pureportal.coventry.ac.uk/en/persons/leila-moueddene/publications/,False
1441,Seyed Mousavi,https://pureportal.coventry.ac.uk/en/persons/seyed-mousavi/publications/,Assistant Professor (Academic)
1442,Maha Moustafa,https://pureportal.coventry.ac.uk/en/persons/maha-moustafa/publications/,Lecturer in Mathematics and Statistics
1443,Sophie Mowle,https://pureportal.coventry.ac.uk/en/persons/sophie-mowle/publications/,False
1444,Michel Mrad,https://pureportal.coventry.ac.uk/en/persons/michel-mrad/publications/,Business and Marketing Change Manager - MKTP Associate
1445,Reem Muaid,https://pureportal.coventry.ac.uk/en/persons/reem-muaid/publications/,Lecturer in Leadership and Management
1446,Fred Mudhai,https://pureportal.coventry.ac.uk/en/persons/fred-mudhai/publications/,Assistant Professor Academic
1447,Oliver Mudyarabikwa,https://pureportal.coventry.ac.uk/en/persons/oliver-mudyarabikwa/publications/,"Academic Marking Assistant, Project Supervisor"
1448,Taus Muganda,https://pureportal.coventry.ac.uk/en/persons/taus-muganda/publications/,FBL PhD Student Worker
1449,Musa Muhammad,https://pureportal.coventry.ac.uk/en/persons/musa-muhammad/publications/,Lecturer in Cyber Security and Digital Forensics
1450,Rosida Rakhmawati Muhammad,https://pureportal.coventry.ac.uk/en/persons/rosida-rakhmawati-muhammad/publications/,False
1451,Shahid Muhammad,https://pureportal.coventry.ac.uk/en/persons/shahid-muhammad/publications/,False
1452,Munya Mukesi,https://pureportal.coventry.ac.uk/en/persons/munya-mukesi/publications/,Lecturer in Biosciences
1453,Abay Mulatu,https://pureportal.coventry.ac.uk/en/persons/abay-mulatu/publications/,Associate Professor Academic
1454,Amy Mulkerrins,https://pureportal.coventry.ac.uk/en/persons/amy-mulkerrins/publications/,Clinical Visiting Tutor
1455,Shantanu Mullick,https://pureportal.coventry.ac.uk/en/persons/shantanu-mullick/publications/,Assistant Professor Research
1456,Emma Murphy,https://pureportal.coventry.ac.uk/en/persons/emma-murphy/publications/,False
1457,Nikki Murphy,https://pureportal.coventry.ac.uk/en/persons/nikki-murphy/publications/,Assistant Professor Academic
1458,Paul Eugene Murphy,https://pureportal.coventry.ac.uk/en/persons/paul-eugene-murphy/publications/,False
1459,Rebecca Jane Murray,https://pureportal.coventry.ac.uk/en/persons/rebecca-jane-murray/publications/,False
1460,Samra Yasmin Mursaleen,https://pureportal.coventry.ac.uk/en/persons/samra-yasmin-mursaleen/publications/,False
1461,Mansoob Murshed,https://pureportal.coventry.ac.uk/en/persons/mansoob-murshed/publications/,Professor of Economics
1462,Uroosa Mushtaq,https://pureportal.coventry.ac.uk/en/persons/uroosa-mushtaq/publications/,False
1463,Deepa Muthu Krishnan,https://pureportal.coventry.ac.uk/en/persons/deepa-muthu-krishnan/publications/,Assistant Professor (Academic)
1464,David Mutigwa,https://pureportal.coventry.ac.uk/en/persons/david-mutigwa/publications/,False
1465,Samreen Muzammil,https://pureportal.coventry.ac.uk/en/persons/samreen-muzammil/publications/,False
1466,Dingayo Mzyece,https://pureportal.coventry.ac.uk/en/persons/dingayo-mzyece/publications/,Assistant Professor Academic
1467,Gilbert Naab,https://pureportal.coventry.ac.uk/en/persons/gilbert-naab/publications/,Assistant Professor (Academic)
1468,Hassan Naanouh,https://pureportal.coventry.ac.uk/en/persons/hassan-naanouh/publications/,False
1469,Teoma Naccarato,https://pureportal.coventry.ac.uk/en/persons/teoma-naccarato-3/publications/,Postdoctoral Research Fellow
1470,Sakthi Shalini Nagaraj,https://pureportal.coventry.ac.uk/en/persons/sakthi-shalini-nagaraj/publications/,Assistant Lecturer in Supply Chain Management & Logistics
1471,Roopa Nagori,https://pureportal.coventry.ac.uk/en/persons/roopa-nagori/publications/,False
1472,Shruti Nair,https://pureportal.coventry.ac.uk/en/persons/shruti-nair/publications/,False
1473,Laian Najjar,https://pureportal.coventry.ac.uk/en/persons/laian-najjar/publications/,Academic Marking Assistant
1474,Caroline Nalule,https://pureportal.coventry.ac.uk/en/persons/caroline-nalule/publications/,Research Fellow
1475,Brian Nalumenya,https://pureportal.coventry.ac.uk/en/persons/brian-nalumenya/publications/,False
1476,Yasaman Namazi,https://pureportal.coventry.ac.uk/en/persons/yasaman-namazi/publications/,False
1477,Chetak Nangare,https://pureportal.coventry.ac.uk/en/persons/chetak-nangare/publications/,Lecturer in Mindfulness and Compassion
1478,Valerie Nangle,https://pureportal.coventry.ac.uk/en/persons/valerie-nangle/publications/,Assistant Professor Nursing Associate
1479,Farhaan Napier Khwaja,https://pureportal.coventry.ac.uk/en/persons/farhaan-napier-khwaja/publications/,False
1480,Emily Louise Nash,https://pureportal.coventry.ac.uk/en/persons/emily-louise-nash/publications/,False
1481,Sana Nasir,https://pureportal.coventry.ac.uk/en/persons/sana-nasir/publications/,False
1482,Meysam Nasr Azadani,https://pureportal.coventry.ac.uk/en/persons/meysam-nasr-azadani/publications/,Assistant Lecturer in Engineering Design
1483,Payam Nathani,https://pureportal.coventry.ac.uk/en/persons/payam-nathani/publications/,Lecturer in Aerospace Systems Engineering
1484,Lara Naylor,https://pureportal.coventry.ac.uk/en/persons/lara-naylor/publications/,Lecturer in Nursing
1485,Lucy Nchapi-Moloisane,https://pureportal.coventry.ac.uk/en/persons/lucy-nchapi-moloisane/publications/,Assistant Professor Academic
1486,Siona Ndeh Cynthia,https://pureportal.coventry.ac.uk/en/persons/siona-ndeh-cynthia/publications/,Lecturer in Enterprise and Entrepreneurship
1487,David Ndolo,https://pureportal.coventry.ac.uk/en/persons/david-ndolo/publications/,Lecturer in Law
1488,Lawrence Ndupu,https://pureportal.coventry.ac.uk/en/persons/lawrence-ndupu/publications/,Lecturer in Public Health
1489,Catalina Neculai,https://pureportal.coventry.ac.uk/en/persons/catalina-neculai/publications/,Assistant Professor Academic
1490,Alexandra Negoita,https://pureportal.coventry.ac.uk/en/persons/alexandra-negoita/publications/,Academic Marking Assistant
1491,Hilary Nesi,https://pureportal.coventry.ac.uk/en/persons/hilary-nesi/publications/,Professor in English Language
1492,Mohammad Khaleq Newaz,https://pureportal.coventry.ac.uk/en/persons/mohammad-khaleq-newaz/publications/,Assistant Professor Academic
1493,Kathryn Newcombe,https://pureportal.coventry.ac.uk/en/persons/kathryn-newcombe/publications/,Lecturer in Physiotherapy
1494,Sue Newing,https://pureportal.coventry.ac.uk/en/persons/sue-newing/publications/,False
1495,Alan Newman,https://pureportal.coventry.ac.uk/en/persons/alan-newman/publications/,False
1496,Dean Newman,https://pureportal.coventry.ac.uk/en/persons/dean-newman/publications/,Assistant Professor Academic
1497,Michael Newman,https://pureportal.coventry.ac.uk/en/persons/michael-newman/publications/,False
1498,Michelle Newman,https://pureportal.coventry.ac.uk/en/persons/michelle-newman/publications/,Associate Head of School - Student Experience
1499,Steph Newman,https://pureportal.coventry.ac.uk/en/persons/steph-newman/publications/,Academic Marking Assistant
1500,Alireza Nezhadettehad,https://pureportal.coventry.ac.uk/en/persons/alireza-nezhadettehad/publications/,False
1501,Choa Ping Ng,https://pureportal.coventry.ac.uk/en/persons/choa-ping-ng/publications/,False
1502,Chung Fei Ng,https://pureportal.coventry.ac.uk/en/persons/chung-fei-ng/publications/,False
1503,Samson Ngambi,https://pureportal.coventry.ac.uk/en/persons/samson-ngambi/publications/,Assistant Professor (Academic)
1504,Hang Nguyen,https://pureportal.coventry.ac.uk/en/persons/hang-nguyen/publications/,Assistant Lecturer in Leadership
1505,Hoang Nga Nguyen,https://pureportal.coventry.ac.uk/en/persons/hoang-nga-nguyen/publications/,False
1506,Nam Trung Nguyen,https://pureportal.coventry.ac.uk/en/persons/nam-trung-nguyen/publications/,False
